views,likes,dislikes,comment_count
253584,12658,455,1448
340445,9248,451,1063
20616664,420036,41438,39256
42862117,1464998,28312,182514
2272944,40231,2257,3239
328964,3421,206,294
205900,1769,35,114
487115,11147,778,2619
1038009,12567,3267,2304
473391,35080,236,3316
539298,17123,284,1093
382536,7328,217,841
174882,14112,87,2051
1308851,22340,908,1921
593679,7903,303,756
2481355,84337,9561,6429
551958,10541,398,1089
1275395,90583,5240,11788
373175,12448,100,2321
952759,19610,690,1023
527786,25016,328,5213
392322,7937,212,740
3151749,44785,3344,2453
2346680,128885,1530,13372
1745551,24903,1197,2663
1267252,31393,2512,3667
2999837,73239,4711,20336
640281,16740,568,1889
530907,4097,723,1125
1612248,19796,512,933
4309640,177689,2541,13300
655036,29452,276,2022
211281,6290,85,311
176307,5136,138,289
306041,5656,143,306
903753,15544,509,1245
310790,2549,139,241
402804,10086,181,667
661576,56267,1076,5327
889106,29320,663,2024
1534412,73403,1328,3174
1029540,31757,5168,5710
301052,10006,342,925
413874,12134,211,1386
1319814,47894,1194,2922
793837,33278,568,1810
2130602,22327,2699,4378
467994,16667,358,868
136757,4895,62,261
234297,9530,205,969
202690,9589,73,536
242635,4586,70,304
1797044,38260,4187,7085
838062,63909,311,3693
2030551,49191,1281,1269
1094582,40771,804,5605
545774,4083,300,794
308121,17756,142,823
565550,5500,395,3662
326821,14004,430,1545
659445,16533,5316,2521
286110,3309,574,451
1583199,65880,980,3486
538053,12906,416,1037
2327316,99250,2320,5537
370109,14878,380,668
271198,11321,445,782
1521121,80706,3935,9052
3461818,55771,2423,32161
2098478,76016,642,1885
471175,17758,537,2534
204243,3243,144,303
1351871,23596,531,2208
1224947,22963,319,883
400499,31161,142,1141
6798183,326639,7882,21972
553822,15445,415,3809
581390,20770,731,1142
522143,6940,302,330
865612,28683,5718,2316
4134994,170593,2294,11661
393871,16347,309,1845
316442,4269,177,719
2804362,470804,1787,34237
1158328,824,156,105
296379,11255,123,916
925804,18222,1397,2956
308599,15070,134,1300
4507746,157582,1535,12154
10527804,264352,8982,20847
54230077,1780807,103114,156029
4707522,402736,3385,43107
2762828,156678,23485,33798
1529394,65452,2738,4983
1701514,66438,552,2996
812853,31609,396,3250
1965718,51896,3786,4195
725161,5211,405,1081
3311921,53068,4275,7968
646089,54410,352,10374
483394,8617,317,723
298120,10664,229,998
917021,41899,1145,2862
1009836,23684,2701,4303
442374,6906,745,1485
207655,11848,271,2776
21481226,987147,10106,195966
222511,8400,199,1120
2066539,7898,274,581
202621,4526,29,364
2014328,110562,3709,25098
284214,8480,158,451
339799,3693,197,301
194542,6449,140,1025
767825,9138,221,486
3206967,123781,1528,8017
837013,40537,640,2115
1924948,26884,860,614
3181362,200011,4289,10245
4104528,120442,8483,17468
72206357,750096,65472,33838
646663,33052,1771,3103
3038935,52029,7565,9068
489757,13849,537,1036
3895180,218725,6971,14733
3805384,185507,4749,10414
3085503,34955,1176,1834
12289024,351476,10565,39909
471621,12357,741,1317
11630850,100836,28365,17778
329598,6735,100,336
23123777,759589,25471,50180
2237038,47748,527,948
168186,5120,144,636
3369553,76466,3502,28397
1970569,43365,3233,3345
5772703,201411,31877,47938
1120474,36815,496,1452
655936,5277,110,353
380966,8167,280,1048
384034,19054,958,1700
282246,6799,375,917
466993,13093,262,847
420933,8474,1044,1865
1568347,35091,793,1034
5989894,150931,9711,9283
1270496,36325,2152,6540
217353,6100,620,945
387328,13118,64,642
1654937,122667,878,9567
1066028,31684,1244,1858
701018,24925,537,1908
3868989,26893,491,1789
510719,1940,17,96
4412801,1298,271,98
2275669,39859,1589,4910
477272,22515,738,1573
834067,11876,472,2079
244228,19269,374,1486
294668,1659,179,166
2082799,53925,2529,4426
1895867,73579,2400,5016
368852,12958,232,1097
7714606,147739,5874,18531
338651,16038,354,533
1136277,20647,403,1688
2021267,66102,1696,5192
2428883,123059,1493,8187
229081,24190,98,4453
830204,24278,221,1336
3086728,30209,988,3181
398525,32101,1090,4476
941460,45115,887,3956
926961,6365,764,7850
785770,7718,142,214
432987,6751,193,1142
203984,20083,103,1135
167064,6304,398,837
1069205,15264,355,909
2035027,130918,2381,10354
386520,4975,180,1659
7286159,84386,16406,19528
621125,34207,477,2756
161597,8669,128,816
945936,14025,154,991
718219,5471,2948,2517
249221,6236,303,457
794712,39548,653,2758
466256,4042,1989,1611
436192,16580,243,2315
1906401,67518,2206,8813
296237,38776,466,1342
5764258,13948,530,1642
4902635,217307,8642,26146
201461,10540,252,2071
2430543,50046,1973,15140
529109,8787,535,4765
491839,26755,464,2554
373796,12736,686,4280
1242483,20506,1370,1374
645687,32901,2236,4882
1262398,55004,1176,15431
6037731,132975,7040,13109
544664,40844,761,4083
817094,5197,678,590
242872,11838,140,592
328788,12145,142,911
907859,22183,1974,5533
271946,22198,241,3452
2181976,32457,1420,1349
1332402,44296,8282,5047
2778545,178296,5431,20224
682988,48315,459,5328
325110,2181,146,589
2102367,200125,1605,8257
5034472,314131,5291,27475
276549,13246,515,1512
367367,9635,500,1112
5884078,500006,16910,69711
22678048,453423,44742,40757
2383841,41788,2367,2879
354281,3499,220,303
240447,2029,39,128
45064699,1494997,29812,186005
518042,11446,839,2680
1129913,13266,3455,2448
526026,36587,258,3507
587381,17818,301,1122
413748,7690,231,893
198199,14821,118,2142
1337291,22648,925,1938
591674,10770,417,1113
415190,14221,117,2792
2764096,88455,10846,6797
1313527,92328,5413,12068
1033451,20984,747,1066
541451,25323,333,5317
413540,8131,217,748
5540254,60004,7662,3372
2381029,129916,1549,13419
1846200,26307,1278,2798
267667,7137,118,327
1310709,31854,2550,3695
3053210,74274,4759,20558
2583247,39754,306,1733
651270,16892,572,1913
542677,4123,734,1129
4798045,184399,2711,13536
743831,31605,300,2148
330690,6031,151,307
196187,5476,159,277
987016,16274,522,1304
1687089,75725,1401,3216
321580,2595,142,241
700664,58167,1107,5407
906606,29581,671,2025
1051357,32182,5165,5776
310575,10192,346,944
433320,12507,219,1415
1346784,48342,1208,2936
851727,34746,600,1838
141492,5007,62,264
209529,9783,74,529
255014,4780,75,313
241083,9682,208,995
931316,67001,341,3785
1865136,39025,4274,7258
2112542,51079,1339,1306
1101365,40941,804,5614
328889,18187,151,823
556805,4109,304,793
574513,5549,401,3685
308514,3660,605,515
332676,14218,439,1542
682987,16755,5331,2560
1627876,66560,995,3514
587723,13400,428,1078
2347310,99700,2331,5568
274768,11406,446,782
397179,15294,394,692
3483180,55954,2440,32268
2205494,79105,668,1916
482557,18062,552,2614
220927,3422,151,314
1285098,23430,330,910
1399883,24161,542,2228
407975,31519,143,1148
7071052,332007,8115,22124
567246,15655,422,3815
592487,21000,741,1155
635746,7711,374,393
875450,28861,5741,2319
402397,16516,320,1871
322783,4357,178,728
2920123,477593,1936,34600
1168313,832,156,105
299420,11332,124,917
945242,18539,1410,2991
312029,15138,136,1301
4809376,160313,1595,12329
10967543,268670,9120,21202
57542059,1811840,105452,157767
4954458,406873,3458,43331
2807413,157948,23740,34342
1556961,65949,2759,5033
1808201,69962,582,3151
826452,32039,397,3261
2025599,52431,3806,4221
733893,5260,408,1086
3357904,53419,4307,8036
681337,55257,356,10513
487057,8647,317,729
308171,10910,234,1056
929384,42188,1162,2905
1026719,23983,2715,4336
454722,7072,751,1507
22331130,996754,10240,199897
224269,8439,199,1130
211247,11937,276,2785
2074180,8033,282,611
208702,4646,30,376
2068056,113168,3795,25717
303697,8591,161,451
199351,6558,145,1039
341132,3699,198,301
770714,9162,223,486
3229849,124115,1537,8067
2184748,28631,970,626
840945,40651,643,2123
3212474,201255,4324,10301
4139421,121215,8521,17610
75697961,765637,66867,34433
655487,33408,1777,3130
501299,14059,546,1044
3067478,52341,7578,9102
3921552,219249,6989,14789
3918264,187246,4792,10493
3166130,35685,1187,1860
12880738,356915,10790,40379
478968,12429,744,1317
11758995,101565,28465,17808
364409,7363,116,350
24679463,772018,26068,50491
2358490,48454,541,953
168965,5139,143,637
3383861,76615,3502,28489
2023348,43791,3268,3395
1219447,38446,530,1497
5827169,202207,32018,48199
666445,5308,111,355
385913,8222,282,1055
386159,19104,962,1701
283818,6815,375,918
474560,13270,263,814
429266,8535,1046,1867
1666370,36377,807,1063
6261069,153566,9818,9387
1323176,37539,2237,6777
218903,6122,621,947
1669402,123187,879,9577
1107915,32876,1269,1986
719556,25426,551,1907
3916992,27409,500,1814
514107,1953,17,96
4414661,1306,271,99
2288043,39996,1591,4929
1393971,28302,1198,2155
328533,6967,307,810
2294001,6398,1410,881
666377,33684,741,1176
1158470,27318,942,1086
693549,49074,1178,2682
4321512,598021,2990,54873
812137,21705,513,2435
1286401,25151,980,1885
380618,30931,331,21929
1856593,49630,980,3370
513336,9520,350,738
2469706,78377,2076,6349
194010,1945,79,273
681416,41197,2716,5759
2778867,133428,1954,8908
344119,3711,2315,455
318399,2041,131,291
1226985,35641,402,2069
4159821,34584,1133,3486
223107,15437,331,695
960599,23976,251,691
782177,12161,295,1241
765238,8818,324,1504
1138670,51064,1058,4369
164214,3411,288,215
980144,6684,838,8315
963154,9513,227,266
273926,22524,199,1281
966262,46492,576,2943
506663,5990,260,1952
1337261,18250,450,1083
660104,19172,359,1637
2312320,143456,2535,11049
227822,7196,506,1005
306060,26927,292,4823
238399,10901,241,1101
8198243,88916,17628,20555
691138,36771,571,2960
9391723,16933,745,1926
149709,9401,105,868
784288,5869,3224,2781
524022,4630,2260,1793
838561,40865,689,2810
476387,12807,1599,3905
499728,17760,281,2541
334239,41522,533,1479
2069487,70482,2353,9129
492593,15236,854,5066
232790,11261,324,2345
5332719,229049,9451,27237
558524,9154,561,4868
2515218,50615,2014,15241
527617,28024,494,2705
1343990,22051,1443,1453
1349890,57387,1253,16069
699701,33851,2383,4992
574842,41851,808,4161
1079957,7229,936,734
257405,12107,148,616
360257,12733,151,941
308022,24342,274,3695
955868,22696,2034,5595
1391665,46310,8529,5102
2843666,180840,5515,20430
696634,48781,468,5370
2176830,204246,1639,8366
337373,2218,152,601
290848,13588,541,1520
5239892,321948,5483,28112
376465,9781,505,1125
6635380,518232,17798,71619
24117244,475288,47090,41840
2462264,42849,2423,2938
256301,2050,44,131
545793,11699,857,2726
46707200,1513427,30566,188160
1202546,13788,3567,2554
564600,37671,261,3646
645087,18293,317,1161
423062,7812,236,904
216197,15586,121,2173
1357653,22842,934,1960
617485,11008,440,1136
435706,15294,127,2989
2967436,91590,11740,7089
1342787,93558,5551,12269
1079519,21703,780,1074
429702,8273,223,753
551598,25554,335,5383
5676658,61782,7768,3486
325530,7859,153,332
2409345,130673,1564,13523
2956598,46388,358,2061
1334881,32177,2577,3715
3107524,75324,4818,20844
660513,17007,573,1942
556897,4158,753,1145
5310528,190898,2871,13780
1905587,27148,1324,2868
822144,33368,322,2282
213005,5778,182,288
341389,6166,156,311
1042805,16858,540,1312
1838623,77701,1469,3233
725660,59315,1128,5480
919031,29776,676,2030
1080838,32751,5164,5853
318108,10275,353,952
903323,35750,616,1865
144359,5090,63,266
214387,9916,77,532
262595,4880,78,320
246350,9786,208,1001
1033216,70460,385,3891
2175151,52365,1381,1360
1108178,41057,808,5615
352882,18473,162,838
327976,3931,616,526
561752,4123,308,793
580161,5572,402,3687
337901,14401,442,1548
703054,16937,5338,2578
1666646,67083,1008,3537
623734,13755,440,1097
2360786,100025,2341,5572
279055,11512,451,782
425179,15896,402,698
3498559,56096,2453,32409
2261397,80643,681,1966
487718,18174,558,2641
234832,3561,154,324
1350114,23990,341,925
1440020,24571,553,2283
414514,31842,143,1166
7310136,336625,8309,22282
581724,15876,430,3842
736348,8226,473,425
598231,21129,743,1155
884799,29025,5762,2332
408015,16643,321,1871
2982598,481055,2001,34729
1173372,842,157,106
302153,11390,124,925
968092,18890,1436,3041
316215,15176,139,1306
5117070,163069,1651,12484
11387814,272475,9264,21584
60462748,1838256,107383,158947
5205020,411335,3513,43605
2843211,158863,23973,34686
1582523,66362,2772,5068
1929209,73543,609,3263
836438,32415,400,3311
2051169,52679,3811,4251
740525,5290,411,1090
3393763,53782,4326,8109
709368,55947,363,10658
489711,8674,317,730
319986,11132,243,1104
938915,42399,1170,2934
1039954,24238,2728,4360
461133,7139,755,1522
23080831,1005394,10404,203445
225956,8471,201,1131
214086,12019,280,2799
2083009,8219,285,609
212670,4721,32,381
2110376,115149,3880,26166
324526,8707,171,452
203256,6610,147,1056
342198,3703,199,302
3249647,124402,1545,8087
2460390,30406,1055,626
844109,40721,644,2132
3241858,202409,4354,10328
4173479,121956,8545,17700
79333122,781521,68368,34879
661227,33605,1779,3139
513381,14246,551,1050
3092153,52589,7585,9150
3943333,219617,6995,14845
4029646,188935,4831,10561
13470638,362282,11013,40774
3226577,36253,1201,1860
485953,12468,751,1320
11937969,102245,28568,17884
384873,7709,123,351
26250616,784725,26636,50871
2479349,49055,560,969
169610,5146,143,639
2060702,44145,3311,3423
1321814,40178,558,1522
5875671,202863,32117,48361
675659,5335,112,362
389158,8265,286,1064
285462,6850,376,919
482005,13454,264,816
437541,8586,1047,1869
1759167,37479,825,1063
1648886,0,0,548
455808,22008,1530,3896
1496990,137646,1872,8487
586633,13988,631,767
490845,12471,180,581
3241405,42172,1270,2369
397385,5987,640,922
541209,28697,486,1726
2763271,355000,2084,23203
2054204,38148,1813,2793
811636,77032,1537,7021
450980,8304,542,910
291737,7065,539,715
1760461,79940,2149,3599
785136,46291,1170,6528
3402093,9698,2283,1356
245996,15951,442,903
932072,37829,999,1303
813964,9883,413,1040
1520030,34925,1491,0
414184,5349,245,623
990546,25160,669,2776
195017,19452,179,977
453628,33567,482,22062
1488019,28454,1211,2007
635048,11189,484,909
2113808,52391,1178,3584
784114,44345,3354,6234
251579,7468,216,993
2677094,83756,2145,6869
196187,6473,599,1016
418848,4026,2493,455
2911933,137759,2051,9191
262472,4652,378,263
279061,17230,501,772
1502910,41546,460,2399
4583101,36709,1202,3641
861217,12938,405,1115
910538,9883,368,1618
1251241,54377,1130,4656
1086506,10793,273,276
998681,6784,854,8507
311157,23624,249,1406
548024,6481,284,2024
723936,20687,499,1761
253227,7609,540,1065
2509613,151960,2639,11678
1211361,54242,712,3215
337121,28292,345,5017
275791,11971,302,1295
8718657,91398,18207,21050
731175,38317,597,3097
9572037,19001,856,2133
619169,19163,1011,6473
157190,9605,126,893
556251,5033,2393,1863
813344,6036,3315,2853
496994,13033,1632,3976
353132,43036,563,1315
537916,18444,302,2655
2185145,72545,2457,9316
252261,11649,339,2198
577498,9339,568,5046
2550732,50860,2027,15278
550915,28864,516,2776
5700339,239565,9786,27914
1446981,59734,1298,17054
1433425,23385,1462,1457
729521,34495,2421,5081
1263060,8180,1071,784
596464,42506,829,4208
379711,13162,161,965
261294,12213,151,632
340568,26074,309,3884
987571,23020,2049,5650
149725,1874,78,134
2897705,182771,5567,20634
1440425,47553,8666,5204
706352,49125,472,5405
2243008,207890,1665,8492
339840,2221,152,603
7404669,537092,18693,73360
5443516,329583,5661,28716
382967,9896,511,1150
301290,13822,563,1518
25235767,493804,49040,42732
2524578,43735,2468,2998
273889,2075,44,132
575350,12000,880,2760
48092009,1528259,31253,189832
1261832,14211,3634,2598
590727,38387,274,3666
688997,18883,329,1206
235534,16420,127,2215
428587,7862,238,912
1373408,23000,940,1965
632302,11199,449,1160
3136772,94128,12508,7267
1371288,94401,5692,12340
1104598,22008,801,1084
447074,15895,137,3194
444582,8383,228,775
561212,25752,335,5467
5823258,63060,7855,3537
380860,8370,195,343
2436423,131391,1579,13593
1354564,32435,2614,3754
3149309,76086,4869,21010
5819901,197765,3025,13932
666555,17085,576,1943
3154213,49108,380,2202
570673,4190,763,1176
1964255,28024,1367,3038
909319,34915,355,2370
228722,5986,198,288
354807,6326,158,326
1969054,79416,1521,3235
752976,60631,1157,5568
929346,29923,683,2048
1138858,74100,418,4032
1096180,33031,5164,5882
323239,10365,358,959
949689,36628,625,1889
146888,5150,65,268
218319,10017,82,532
268229,4941,81,321
250600,9869,210,1002
2247611,53818,1411,1380
373788,18804,171,842
1112754,41147,808,5618
339165,4109,626,543
564488,4131,309,793
584895,5593,404,3693
341426,14507,445,1566
719043,17039,5344,2612
1712406,67642,1021,3573
661316,14130,447,1118
2369762,100288,2344,5566
282107,11580,451,798
447636,16271,409,704
3512790,56242,2466,32475
2299583,81818,690,2005
247827,3692,157,336
492116,18268,561,2676
1402708,24471,353,939
1506183,24982,565,2332
418853,32040,143,1166
7530020,341009,8461,22446
593956,16047,441,3918
841019,8722,548,496
603673,21228,744,1155
894320,29203,5775,2332
412532,16760,322,1883
3024679,483428,2032,34790
1177927,848,157,106
991931,19243,1456,3102
318714,15229,139,1308
5432735,165646,1712,12597
11923823,277169,9434,22036
63413342,1867399,109371,160302
5454575,416007,3584,43898
2879752,159845,24245,35086
2063775,77802,642,3411
1609405,66774,2787,5111
844457,32636,402,3321
2072140,52875,3821,4270
744801,5319,413,1093
3429565,54094,4343,8198
738210,56681,372,10765
491855,8687,317,731
331033,11333,248,1131
947647,42581,1176,2933
1052118,24469,2736,4367
466605,7190,762,1525
23746056,1014230,10541,205744
227246,8491,202,1133
216899,12094,281,2804
2088187,8306,292,609
215155,4774,32,386
2146487,116915,3937,26413
348521,8871,179,452
207221,6686,148,1065
343010,3705,199,303
2747544,32176,1151,618
3270190,124678,1552,8119
846892,40785,644,2140
3266039,203349,4370,10389
4216618,122986,8580,17759
83119299,798345,69931,35447
666430,33830,1785,3160
525800,14423,562,1046
3120616,52871,7605,9211
3962616,219928,6998,14896
14211432,368697,11325,41083
3281144,36898,1207,1888
495194,12562,754,1320
12218726,103018,28739,17966
403529,8006,130,351
27784769,797015,27154,51147
2592351,49716,579,979
4355458,239153,7542,48231
288208,7107,3692,2298
1351058,35161,4183,6393
775232,53794,462,3146
976803,31107,953,2774
1693989,50370,5782,7396
1625310,33003,895,2339
